序号,名称,规格型号,单位,不含税价,备注,地区,发布时间,类别,专业
,卡尔拂子茅,"30*25美植袋,高度80-100cm,冠幅30-40cm",盆,43.28,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,卡拉多纳鼠尾草,"1加仑,高度40-50cm,冠幅20-30cm",盆,18.38,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝杉,"40*35美植袋,高度180-200cm,冠幅160-180cm",盆,1615.9,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝杉,"60*50美植袋,高度250-300cm,冠幅160-180cm",盆,4350.5,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,科罗拉多蓝杉,高度150cm，冠幅80cm,株,10500,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,科罗拉多蓝杉,高度200cm，冠幅120cm,株,13500,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,科罗拉多蓝杉,高度300cm，冠幅150cm,株,19500,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,孔雀草,高25-30cm 冠20-25cm,株,1.58,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,孔雀草（珍妮）,"13*12营养钵,高度15-25cm,冠幅10-15cm",盆,1.03,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,孔雀草（珍妮）,"120#红盆,高度15-25cm,冠幅10-15cm",盆,2.79,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径6-6.9cm,株,92.68,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径7-7.9cm,株,144.86,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径8-8.9cm,株,198.34,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径9-9.9cm,株,282.66,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径10-10.9cm冠径150-200cm,株,367.72,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径11-11.9cm冠径150-200cm,株,499.02,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径12-12.9cm冠径200-250cm,株,649.82,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径13-13.9cm冠径200-250cm,株,847.22,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径14-14.9cm冠径200-250cm,株,1020.12,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径15-15.9cm冠径300cm,株,1228.12,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径16-16.9cm冠径350cm,株,1582.28,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径17-17.9cm冠径350cm,株,1729,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径18-18.9cm冠径350-400cm,株,1997.72,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,苦楝,胸径19-19.9cm冠径350-400cm,株,2359.68,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,阔叶十大功劳,高0.4-0.5m 冠0.35-0.4m,株,5.69,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,腊梅,冠幅50-59cm,株,49.34,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,腊梅,冠幅60-79cm,株,96,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,腊梅,冠幅80-149cm,株,159,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,腊梅,冠幅150-200cm,株,397.57,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,兰花三七,成品草坪,㎡,14.53,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝冰柏,H300cm，P100cm,株,1050,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝冰柏,H300cm，P80cm,株,900,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝冰麦,"30*25美植袋,高度40-50cm,冠幅40-50cm",盆,52.17,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝丁香-帕里滨,"2加仑,高度50-60cm,冠幅40-50cm",盆,99.44,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝丁香-帕里滨,"50*40美植袋,高度80-100cm,冠幅80-100cm",盆,372.9,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝丁香-小步舞曲,"2加仑,高度50-60cm,冠幅40-50cm",盆,99.44,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝丁香-小步舞曲,"50*40美植袋,高度80-100cm,冠幅80-100cm",盆,372.9,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝花鼠尾草,,kg,360,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝色波尔瓦,"2加仑,高度40-50cm,冠幅30-40cm",盆,62.15,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝色波尔瓦A,H90cm，P60cm,株,1140,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝色波尔瓦B,"H40cm,P40cm",株,360,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝山/雪山鼠尾草,"1加仑,高度30-40cm,冠幅20-30cm",盆,18.38,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝雪花,"1加仑,高度30-40cm,冠幅20-25cm",盆,14.41,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝羊茅,高度15-20，冠幅15-20，大杯精品苗,株,3.6,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝羊茅,H15-20cm，P15-20cm,株,3.6,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝羊茅（伊利亚蓝）,"150#红盆,高度30-40cm,冠幅15-20cm",盆,10.26,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蓝羊茅（伊利亚蓝）,"1加仑,高度40-50cm,冠幅20-25cm",盆,13.93,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,狼尾草,三年生,株,2.85,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,乐昌含笑,胸径10cm,株,773.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,冷杉,高1.2-1.99m,株,245.86,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,冷杉,高2.0-2.99m,株,505,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,冷杉,高3.0-3.99m,株,974.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,冷杉,高4.0-4.99m,株,1557.43,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,梨花海棠,地径22-26.9cm,株,8688.71,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,梨花海棠,地径27-30.0cm,株,14201.29,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,梨树,胸径6-6.9cm,株,156.71,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,梨树,胸径7-7.9cm,株,253.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,梨树,胸径8-8.9cm,株,312.86,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,梨树,胸径9-9.9cm,株,474,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,梨树,胸径10-10.9cm,株,642.57,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,梨树,胸径12-12.9cm,株,784.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,李子,胸径2-2.9cm,株,31.8,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,李子,胸径3-3.9cm,株,54.79,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,李子,胸径3.5-4cm,株,86.43,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,李子,胸径4-4.9cm,株,132.86,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,连翘,冠幅30-39cm,株,4,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,连翘,冠幅40-59cm,株,9.26,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,连翘,冠幅60-69cm,株,17.11,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,连翘,冠幅70-79cm,株,32.86,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,连翘,冠幅80-89cm,株,30.71,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,连翘,冠幅90-99cm,株,54.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,连翘,冠幅100-119cm,株,109.29,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,连翘,冠幅120-150cm,株,139.43,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,连翘,冠幅30-39cm，独杆,株,1.5,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,莲子草（紫衣王子）,"150#红盆,高度25-41cm,冠幅46-51cm",盆,10.26,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,亮晶女贞,H15-20cm，P15-20cm,株,6.6,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,亮晶女贞（锥形）,"40*35美植袋,高度100-120cm,冠幅40-50cm",盆,435.05,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,亮晶女贞球,"3加仑,高度50-60cm,冠幅50-60cm",盆,186.45,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,亮晶女贞球,"40*35美植袋,高度80-100cm,冠幅100-120cm",盆,397.76,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,亮晶女贞球,"50*40美植袋,高度100-120cm,冠幅100-120cm",盆,745.8,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,亮叶含笑,胸径10cm,株,743.43,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,蔺草,高35-40cm 冠30-35cm,株,3.9,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,凌霄,地径2-2.4cm,株,11.19,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,凌霄,地径2.5-2.9cm,株,17.17,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,凌霄,地径3-3.4cm,株,19.84,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,凌霄,地径3.5-3.9cm,株,39.97,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,凌霄,地径4-4.5cm,株,78.29,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,流苏,胸径8-8.9cm,株,566.43,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,流苏,胸径9-9.9cm,株,962.43,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,流苏,胸径10-10.9cm,株,1328.86,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,流苏,胸径11-11.9cm,株,1935.29,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,流苏,胸径12-12.9cm,株,2372.86,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,流苏,胸径13-13.9cm,株,2199.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,流苏,胸径14-14.9cm,株,3269.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,流苏,胸径15-15.9cm,株,3616.71,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,流苏,胸径16-16.9cm,株,4310.71,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,流苏,胸径17-17.9cm,株,4818.29,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,流苏,胸径18-18.9cm,株,5379.43,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,流苏,胸径19-19.9cm,株,6448.29,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,硫华菊（柑橘）,"120#红盆,高度20-30cm,冠幅10-15cm",盆,3.73,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,柳叶白菀,"1加仑,高度50-60cm,冠幅20-30cm",盆,18.65,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,柳叶白菀,"2加仑,高度70-80cm,冠幅30-40cm",盆,31.08,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,柳叶马鞭草,,kg,450,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,柳叶马鞭草（布宜诺斯艾利斯）,"1加仑,高度60-80cm,冠幅20-25cm",盆,18.65,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,柳枝稷,"30*25美植袋,高度60-80cm,冠幅30-40cm",盆,52.17,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙柏,高1.5-1.99m,株,92.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙柏,高2.0-2.49m,株,167.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙柏,高2.5-2.99m,株,310.43,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙柏,高3.0-3.49m,株,421.71,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙柏,高3.5-3.99m,株,597.29,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙柏,高4.0-4.49m,株,724.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙柏,高4.5-4.99m,株,899.29,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙柏,高4.0-4.99m,株,859.29,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙柏球,冠幅50-79cm,株,61,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙柏球,冠幅80-99cm,株,88.86,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙柏球,冠幅100-149cm,株,190.86,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙柏球,冠幅150-200cm,株,327,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙面花（无性）,"150#红盆,高度15-25cm,冠幅10-15cm",盆,16.18,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙面花（无性）,"2加仑,高度15-25cm,冠幅10-15cm",盆,27.27,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径3-3.9cm,株,63.57,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径4-4.9cm,株,110.71,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径5-5.9cm,株,178.57,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径6-6.9cm,株,288.86,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径7-7.9cm,株,414.86,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径8-8.9cm,株,539.29,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径9-9.9cm,株,690.57,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径10-10.9cm,株,921.43,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径12-12.9cm,株,1444.71,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径13-13.9cm,株,1748.43,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径14-14.9cm,株,2423,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径15-15.9cm,株,2634.43,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径16-16.9cm,株,3223.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径17-17.9cm,株,3365.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,龙爪槐,胸径18-18.9cm,株,3892.14,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,耧斗菜,盆15cm 冠20-29cm 高30-39cm,株,3.08,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,耧斗菜,盆18cm 冠30-40cm 高40-50cm,株,5.03,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,芦荻,高30-34cm 冠25-29cm,株,2.01,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
,芦荻,高35-40cm 冠30-35cm,株,3.15,含税价,河南省,2024/4/30,河南省工程造价信息2024年第二期,建筑
